id_miembro,fec_registro,id_ciudad,genero,rango_edad,canal_pref,activo,fec_ultima_compra
47121,2023-07-23,La Coruña,M,46-60,Mobile,True,2026-05-16
47122,2023-06-13,Palencia,F,46-60,Web,True,2025-04-01
47123,2022-05-19,Guadalajara,F,18-25,Tienda,True,2024-12-01
47124,2025-03-18,Guipúzcoa,,60+,Web,True,2025-12-08
47125,2023-03-18,Navarra,,26-35,Web,True,2026-03-30
47126,2022-09-20,Ceuta,,26-35,Web,True,2025-09-30
47127,2021-09-12,Baleares,M,36-45,Tienda,True,2025-06-11
47128,2023-01-15,Almería,,26-35,Mobile,True,2023-10-29
47129,2021-10-08,Ourense,M,60+,Mobile,True,2026-01-13
47130,2021-11-19,Ciudad,F,36-45,Web,True,2025-12-09
47131,2024-08-14,Melilla,F,46-60,Web,True,2025-11-13
47132,2023-09-28,Santa Cruz de Tenerife,F,18-25,Tienda,True,2025-09-21
47133,2021-11-05,Pontevedra,M,60+,Web,True,2024-02-19
47134,2025-10-04,Melilla,F,26-35,Tienda,True,2025-10-13
47135,2025-01-07,Burgos,,26-35,Mobile,True,2025-07-11
47136,2021-12-24,Valencia,M,36-45,Web,True,2021-12-27
47137,2022-09-27,Baleares,F,46-60,Mobile,True,2023-08-21
47138,2022-10-04,Ávila,,46-60,Web,True,2025-10-15
47139,2024-09-22,Soria,,60+,Web,True,2025-10-14
47140,2026-04-13,Ávila,M,26-35,Mobile,False,2026-05-03
47141,2026-02-20,Navarra,,18-25,Web,True,2026-05-08
47142,2021-08-04,Barcelona,F,46-60,Tienda,True,2022-03-01
47143,2026-04-24,Salamanca,,60+,Web,True,2026-05-02
47144,2024-07-02,Salamanca,,18-25,Tienda,True,2025-12-29
47145,2022-08-03,Vizcaya,M,46-60,Mobile,True,2022-09-16
47146,2023-06-16,Granada,M,18-25,Mobile,True,2024-12-05
47147,2021-12-24,Ciudad,F,26-35,Tienda,False,2025-03-09
47148,2021-08-24,León,,26-35,Mobile,True,2025-10-08
47149,2024-01-31,Soria,F,46-60,Mobile,False,2024-11-16
47150,2024-06-18,Córdoba,M,26-35,Tienda,True,2025-11-25
47151,2024-11-07,Lleida,,60+,Tienda,True,2025-08-19
47152,2022-01-17,Lleida,,46-60,Tienda,True,2022-03-23
47153,2025-11-08,Córdoba,M,26-35,Tienda,True,2025-11-20
47154,2026-01-07,Granada,F,46-60,Web,False,2026-01-26
47155,2025-08-16,Castellón,F,36-45,Mobile,True,2026-03-09
47156,2025-12-14,Ávila,,26-35,Web,True,2026-04-22
47157,2025-09-23,Madrid,F,46-60,Tienda,True,2025-11-10
47158,2023-05-11,Zaragoza,M,46-60,Tienda,True,2025-08-29
47159,2023-01-07,Guadalajara,M,60+,Web,True,2025-12-27
47160,2022-03-07,Málaga,F,36-45,Web,False,2026-01-23
47161,2022-02-16,Ciudad,M,60+,Web,True,2026-04-11
47162,2023-06-22,Guadalajara,F,46-60,Mobile,True,2026-02-11
47163,2024-01-31,Pontevedra,F,26-35,Mobile,False,2026-03-31
47164,2022-05-11,Granada,F,60+,Tienda,True,2022-06-30
47165,2021-09-21,Valencia,M,18-25,Tienda,True,2023-06-11
47166,2021-11-25,La Rioja,,36-45,Mobile,False,2023-11-20
47167,2021-10-21,Palencia,,60+,Mobile,True,2023-06-05
47168,2024-12-18,Alicante,F,60+,Mobile,True,2025-10-12
47169,2026-04-13,Zaragoza,M,36-45,Web,True,2026-05-13
47170,2025-04-04,Toledo,M,36-45,Web,True,2025-09-17
47171,2025-08-26,Álava,F,46-60,Tienda,True,2026-02-11
47172,2024-08-18,Burgos,F,60+,Tienda,True,2024-09-05
47173,2024-05-14,Valencia,F,18-25,Mobile,True,2024-06-09
47174,2021-07-23,Ciudad,F,36-45,Mobile,True,2024-01-11
47175,2022-11-21,Granada,F,18-25,Mobile,True,2023-08-18
47176,2024-01-22,Alicante,F,36-45,Web,True,2025-04-21
47177,2023-03-07,Tarragona,,26-35,Web,True,2024-04-16
47178,2023-01-17,Ciudad,,46-60,Tienda,True,2023-05-20
47179,2025-10-19,Granada,F,60+,Mobile,True,2026-01-12
47180,2021-09-19,La Rioja,F,60+,Web,True,2022-08-25
47181,2022-02-01,Burgos,F,46-60,Web,True,2023-06-29
47182,2021-09-21,Palencia,M,26-35,Mobile,True,2023-03-12
47183,2023-11-23,Huelva,M,36-45,Tienda,True,2026-03-25
47184,2022-11-30,La Rioja,M,18-25,Tienda,True,2024-05-06
47185,2022-07-22,Cantabria,M,46-60,Mobile,True,2024-02-01
47186,2022-05-30,Toledo,,36-45,Tienda,True,2023-08-26
47187,2025-10-25,Valencia,,26-35,Mobile,True,2026-01-03
47188,2023-10-06,Castellón,,26-35,Mobile,True,2025-10-29
47189,2024-10-10,Huelva,F,18-25,Mobile,True,2025-03-11
47190,2024-06-05,Melilla,M,46-60,Web,True,2025-03-19
47191,2025-01-20,Palencia,F,18-25,Tienda,True,2025-10-12
47192,2024-09-17,Ávila,,18-25,Tienda,True,2026-02-23
47193,2022-01-24,La Coruña,M,46-60,Tienda,True,2024-11-30
47194,2025-01-21,Melilla,M,26-35,Tienda,True,2026-01-27
47195,2022-01-02,Guipúzcoa,M,60+,Web,True,2024-12-31
47196,2025-10-18,Badajoz,M,46-60,Tienda,False,2026-03-25
47197,2021-12-30,Cáceres,F,46-60,Web,True,2025-01-28
47198,2025-02-02,Barcelona,M,18-25,Mobile,True,2026-02-14
47199,2023-08-10,Guipúzcoa,M,18-25,Tienda,True,2023-09-05
47200,2025-12-20,Albacete,M,18-25,Web,True,2026-04-09
47201,2025-04-23,Burgos,F,36-45,Tienda,True,2025-09-15
47202,2024-09-19,Soria,,26-35,Mobile,True,2025-05-28
47203,2021-12-22,Zamora,F,26-35,Mobile,True,2023-07-10
47204,2024-06-07,Salamanca,,60+,Mobile,True,2025-06-07
47205,2022-02-15,Madrid,M,60+,Web,True,2023-01-28
47206,2025-10-28,La Rioja,M,60+,Web,True,2026-01-23
47207,2023-01-14,Málaga,M,60+,Web,True,2023-04-01
47208,2025-05-19,Zamora,M,26-35,Tienda,True,2026-03-22
47209,2023-05-30,Lleida,,18-25,Mobile,True,2023-09-05
47210,2021-09-14,Huesca,M,26-35,Web,True,2022-03-31
47211,2024-11-05,Toledo,,36-45,Web,True,2025-09-02
47212,2023-08-10,Zamora,,18-25,Tienda,True,2025-10-09
47213,2025-08-03,Granada,,46-60,Tienda,True,2026-02-08
47214,2022-05-06,Cuenca,F,46-60,Tienda,True,2024-09-02
47215,2021-07-07,Huelva,M,60+,Web,True,2023-12-07
47216,2022-09-08,Valencia,F,60+,Mobile,True,2026-01-28
47217,2025-04-11,Cuenca,,26-35,Web,True,2025-08-03
47218,2025-07-26,Teruel,F,46-60,Mobile,True,2026-05-13
47219,2025-04-20,Teruel,F,26-35,Web,False,2026-02-21
47220,2024-03-07,Soria,F,18-25,Mobile,False,2025-01-10
47221,2021-12-31,Huesca,F,36-45,Web,True,2026-03-19
47222,2026-04-20,Palencia,M,18-25,Tienda,False,2026-05-05
47223,2024-07-21,Almería,F,36-45,Web,True,2025-08-20
47224,2024-06-06,Granada,F,26-35,Web,True,2026-04-02
47225,2025-12-14,Madrid,F,60+,Mobile,False,2026-01-15
47226,2022-08-28,Guadalajara,F,60+,Web,True,2023-02-06
47227,2026-04-23,Segovia,M,26-35,Web,True,2026-04-30
47228,2025-07-30,Cantabria,F,18-25,Mobile,True,2026-05-10
47229,2024-09-14,Huesca,,46-60,Tienda,False,2025-04-04
47230,2022-06-13,Guipúzcoa,F,60+,Mobile,True,2024-08-02
47231,2023-07-02,Lleida,M,26-35,Tienda,True,2024-03-27
47232,2026-04-07,La Rioja,M,46-60,Mobile,True,2026-04-17
47233,2023-02-22,León,F,26-35,Mobile,True,2026-01-09
47234,2025-04-22,Madrid,F,60+,Mobile,True,2025-05-03
47235,2022-01-08,Salamanca,F,60+,Mobile,False,2025-12-14
47236,2025-10-18,Salamanca,M,26-35,Tienda,True,2025-12-30
47237,2025-09-13,Santa Cruz de Tenerife,F,46-60,Tienda,True,2026-01-31
47238,2025-09-13,Melilla,,36-45,Mobile,True,2025-11-24
47239,2026-01-31,Madrid,,18-25,Tienda,True,2026-05-16
47240,2022-02-25,Jaén,F,46-60,Tienda,False,2025-01-03
47241,2025-04-08,Cantabria,F,36-45,Web,True,2026-03-08
47242,2022-11-18,Navarra,F,26-35,Mobile,True,2024-07-19
47243,2025-03-15,Lleida,,26-35,Mobile,True,2025-11-07
47244,2025-01-04,Guipúzcoa,F,46-60,Web,True,2026-01-09
47245,2025-10-13,Las Palmas,,46-60,Mobile,True,2026-03-22
47246,2025-07-17,Murcia,M,36-45,Mobile,True,2026-05-08
47247,2024-05-14,Madrid,M,18-25,Tienda,True,2025-12-14
47248,2021-12-15,Ciudad,M,26-35,Tienda,True,2022-10-25
47249,2022-09-23,Huelva,F,36-45,Web,True,2026-03-19
47250,2022-06-11,Badajoz,M,60+,Mobile,True,2023-07-28
47251,2021-12-29,Zamora,,36-45,Tienda,True,2023-11-08
47252,2025-12-25,La Rioja,M,26-35,Web,True,2026-01-20
47253,2023-11-06,Cádiz,M,26-35,Web,True,2025-04-09
47254,2024-04-03,Cantabria,,60+,Mobile,False,2024-10-01
47255,2022-07-02,Pontevedra,M,36-45,Mobile,True,2025-12-09
47256,2021-10-29,Girona,M,26-35,Web,True,2025-07-21
47257,2025-05-09,Las Palmas,M,18-25,Tienda,True,2025-06-13
47258,2021-12-05,Melilla,,46-60,Mobile,True,2022-03-26
47259,2023-06-16,Barcelona,F,26-35,Tienda,True,2025-03-22
47260,2025-08-12,Castellón,,26-35,Mobile,True,2025-08-16
47261,2023-09-27,Valencia,,60+,Web,False,2024-08-30
47262,2021-06-10,La Rioja,,26-35,Tienda,True,2024-10-14
47263,2023-04-10,Toledo,,60+,Web,True,2023-12-03
47264,2025-09-26,Navarra,,46-60,Web,True,2026-02-02
47265,2025-12-26,Lugo,M,26-35,Tienda,True,2026-03-28
47266,2023-06-12,Ávila,F,18-25,Mobile,True,2025-12-18
47267,2023-05-10,Santa Cruz de Tenerife,,46-60,Web,True,2026-04-17
47268,2021-12-11,Valencia,,60+,Tienda,True,2022-06-30
47269,2023-05-24,Albacete,F,18-25,Web,True,2023-10-02
47270,2026-02-03,Madrid,,60+,Web,True,2026-04-02
47271,2025-11-13,Soria,M,46-60,Mobile,True,2025-11-28
47272,2024-09-26,León,F,18-25,Mobile,True,2025-05-25
47273,2025-09-19,Ourense,M,60+,Web,True,2025-10-25
47274,2024-02-25,Madrid,M,46-60,Mobile,True,2025-01-12
47275,2024-11-24,Guadalajara,,60+,Tienda,False,2026-05-04
47276,2022-04-06,Badajoz,M,60+,Tienda,False,2024-01-09
47277,2025-04-23,Barcelona,M,26-35,Web,True,2025-10-08
47278,2022-12-27,Barcelona,,18-25,Tienda,True,2024-04-12
47279,2021-06-09,Guadalajara,F,46-60,Web,True,2025-08-07
47280,2025-07-02,Lugo,F,46-60,Tienda,True,2026-04-05
47281,2021-08-25,Santa Cruz de Tenerife,,60+,Web,True,2024-10-09
47282,2022-08-19,Salamanca,M,36-45,Web,True,2026-04-23
47283,2024-08-16,Las Palmas,M,36-45,Tienda,True,2025-05-24
47284,2022-12-17,Cantabria,F,36-45,Tienda,True,2025-05-24
47285,2023-09-24,La Rioja,M,36-45,Web,True,2025-02-07
47286,2021-07-15,Jaén,,18-25,Tienda,True,2025-10-16
47287,2022-06-25,La Coruña,F,18-25,Web,True,2023-09-29
47288,2025-11-10,Sevilla,F,26-35,Web,True,2026-04-19
47289,2022-07-22,Lleida,,18-25,Tienda,True,2023-07-16
47290,2022-10-31,Lleida,M,60+,Tienda,False,2023-09-04
47291,2026-01-12,Almería,F,60+,Mobile,True,2026-03-02
47292,2023-05-15,Albacete,,46-60,Tienda,True,2025-11-01
47293,2021-06-30,Murcia,,36-45,Tienda,True,2022-09-24
47294,2024-03-26,Cádiz,M,36-45,Web,True,2025-06-21
47295,2024-05-12,Jaén,M,60+,Web,True,2025-11-03
47296,2024-12-26,Barcelona,M,60+,Mobile,True,2025-08-26
47297,2025-11-15,Valencia,F,18-25,Tienda,True,2026-01-14
47298,2026-04-25,Lugo,M,18-25,Tienda,True,2026-04-26
47299,2026-01-09,Málaga,F,26-35,Web,True,2026-03-27
47300,2021-12-30,Guipúzcoa,M,46-60,Mobile,True,2024-06-06
47301,2024-07-14,Girona,F,46-60,Web,True,2026-04-03
47302,2026-05-02,La Coruña,,60+,Tienda,True,2026-05-03
47303,2023-02-17,Valencia,,46-60,Web,False,2023-12-16
47304,2023-06-10,Palencia,,36-45,Web,False,2024-07-18
47305,2023-03-12,Salamanca,M,18-25,Mobile,True,2025-09-18
47306,2025-01-30,La Coruña,F,46-60,Web,True,2025-09-01
47307,2023-12-07,Badajoz,F,26-35,Web,True,2026-05-11
47308,2023-10-21,Guipúzcoa,,60+,Web,True,2025-11-18
47309,2024-05-08,Asturias,M,26-35,Web,True,2026-02-01
47310,2021-10-11,Asturias,,18-25,Mobile,True,2023-12-03
47311,2024-01-12,Badajoz,M,26-35,Web,True,2025-10-08
47312,2025-11-18,Las Palmas,,60+,Tienda,False,2026-04-22
47313,2024-02-16,Guipúzcoa,,26-35,Tienda,True,2026-04-04
47314,2024-11-02,Melilla,M,18-25,Web,True,2025-04-15
47315,2022-11-19,Murcia,F,46-60,Mobile,True,2024-08-26
47316,2022-09-04,Girona,,26-35,Web,False,2024-05-16
47317,2023-03-24,Segovia,,26-35,Mobile,True,2023-10-25
47318,2021-11-17,Albacete,,60+,Mobile,True,2022-07-30
47319,2023-05-30,Huesca,F,26-35,Mobile,True,2025-07-19
47320,2025-08-12,Ciudad,M,26-35,Web,False,2025-09-06
47321,2023-10-02,La Coruña,,36-45,Web,True,2024-10-20
47322,2022-02-13,Lugo,M,60+,Tienda,True,2022-08-20
47323,2022-10-26,Málaga,M,36-45,Web,True,2024-06-14
47324,2024-06-10,Cantabria,,26-35,Mobile,True,2026-02-10
47325,2023-11-14,Teruel,F,60+,Tienda,False,2024-05-15
47326,2022-05-18,Jaén,F,36-45,Web,True,2022-09-19
47327,2022-03-22,Castellón,,46-60,Mobile,True,2022-07-01
47328,2023-12-30,Badajoz,,46-60,Mobile,True,2026-01-28
47329,2021-08-09,La Rioja,F,18-25,Web,True,2022-10-02
47330,2024-08-20,Santa Cruz de Tenerife,M,18-25,Tienda,True,2026-05-06
47331,2025-10-23,Ourense,M,36-45,Web,True,2026-04-09
47332,2024-02-27,Madrid,,18-25,Web,True,2025-03-16
47333,2023-07-31,Madrid,M,26-35,Tienda,True,2025-12-09
47334,2025-05-13,Valencia,M,18-25,Mobile,True,2025-05-27
47335,2022-09-28,La Rioja,M,36-45,Tienda,False,2023-02-20
47336,2023-03-27,Lugo,F,18-25,Tienda,False,2025-06-18
47337,2023-08-23,Huesca,M,36-45,Tienda,False,2024-10-01
47338,2025-04-11,Zamora,,18-25,Tienda,True,2025-04-18
47339,2024-12-08,Cádiz,F,26-35,Mobile,True,2025-02-28
47340,2025-11-22,Valencia,M,46-60,Tienda,True,2026-01-04
47341,2022-07-02,Cuenca,F,46-60,Web,True,2023-05-24
47342,2026-01-25,Navarra,M,18-25,Tienda,True,2026-03-14
47343,2021-07-20,Castellón,,18-25,Web,True,2021-09-26
47344,2023-05-29,Ceuta,F,46-60,Tienda,True,2025-05-25
47345,2025-12-21,Alicante,,36-45,Tienda,True,2026-01-30
47346,2024-02-02,Segovia,F,26-35,Tienda,True,2024-02-19
47347,2025-06-03,Málaga,M,60+,Tienda,True,2026-02-09
47348,2021-09-21,Tarragona,,46-60,Tienda,True,2026-01-06
47349,2025-11-12,Málaga,M,36-45,Mobile,True,2026-04-16
47350,2023-08-15,Ourense,F,46-60,Mobile,True,2024-06-19
47351,2022-11-29,Valladolid,,18-25,Tienda,True,2025-01-12
47352,2024-09-13,Ávila,,46-60,Mobile,True,2025-12-04
47353,2021-06-04,Ourense,,46-60,Mobile,True,2022-03-28
47354,2025-06-18,La Rioja,F,60+,Web,True,2025-07-25
47355,2021-10-05,Álava,,26-35,Mobile,True,2026-04-03
47356,2022-08-25,Almería,,46-60,Tienda,True,2023-07-08
47357,2021-12-15,Cádiz,F,60+,Web,True,2023-09-01
47358,2025-08-27,Vizcaya,M,18-25,Tienda,True,2026-03-10
47359,2023-09-16,Vizcaya,F,60+,Web,True,2024-01-27
47360,2021-11-15,Ourense,,60+,Mobile,True,2025-03-30
47361,2026-03-12,Lleida,F,26-35,Tienda,True,2026-05-03
47362,2021-10-22,Cádiz,M,46-60,Tienda,True,2023-03-15
47363,2026-04-19,Teruel,,26-35,Mobile,True,2026-04-24
47364,2023-08-13,Jaén,,36-45,Mobile,True,2024-08-11
47365,2025-08-01,Segovia,M,60+,Mobile,True,2025-08-07
47366,2023-06-20,Granada,M,60+,Web,True,2025-06-03
47367,2024-09-10,Almería,F,36-45,Web,True,2024-11-05
47368,2024-08-02,Cuenca,F,26-35,Tienda,True,2025-02-04
47369,2022-10-18,León,,46-60,Mobile,True,2024-01-25
47370,2022-04-25,Las Palmas,F,60+,Web,True,2024-06-21
47371,2024-09-05,Córdoba,F,46-60,Web,True,2026-03-19
47372,2026-04-09,Soria,,36-45,Web,True,2026-04-29
47373,2026-01-16,Palencia,M,36-45,Tienda,True,2026-02-19
47374,2024-11-10,Ávila,,46-60,Mobile,True,2025-03-08
47375,2024-11-11,Huesca,M,36-45,Mobile,True,2025-01-26
47376,2021-05-24,Palencia,M,46-60,Web,False,2024-03-09
47377,2022-08-04,Salamanca,,36-45,Web,False,2025-09-27
47378,2024-11-04,Valencia,F,18-25,Mobile,True,2025-12-25
47379,2022-08-13,Cuenca,F,36-45,Tienda,True,2026-04-27
47380,2023-05-11,Baleares,M,18-25,Tienda,True,2023-08-18
47381,2026-04-23,Valencia,M,18-25,Tienda,True,2026-04-25
47382,2024-03-10,Burgos,M,60+,Mobile,True,2026-02-18
47383,2025-08-24,Asturias,M,46-60,Tienda,True,2026-03-10
47384,2024-06-06,Álava,M,26-35,Web,True,2026-04-27
47385,2022-08-14,Barcelona,F,36-45,Web,True,2023-06-25
47386,2023-09-14,Baleares,M,18-25,Web,True,2026-04-11
47387,2025-08-18,Tarragona,,46-60,Tienda,True,2025-08-21
47388,2021-11-10,Huesca,,46-60,Mobile,True,2026-05-02
47389,2022-08-30,Pontevedra,M,36-45,Web,True,2024-02-04
47390,2024-11-05,Huelva,M,60+,Mobile,True,2025-08-23
47391,2022-02-24,Pontevedra,F,26-35,Mobile,False,2023-06-14
47392,2021-12-25,Las Palmas,M,46-60,Mobile,True,2024-10-10
47393,2023-09-03,Burgos,,60+,Tienda,True,2025-04-19
47394,2021-11-06,Álava,,18-25,Mobile,True,2025-05-22
47395,2023-03-07,Zamora,M,36-45,Mobile,True,2023-11-23
47396,2023-05-16,La Rioja,M,60+,Web,False,2026-02-26
47397,2024-08-15,Barcelona,,46-60,Mobile,True,2025-02-19
47398,2024-12-16,Barcelona,,36-45,Web,True,2025-06-18
47399,2024-10-19,Santa Cruz de Tenerife,F,36-45,Tienda,True,2025-03-20
47400,2021-05-29,Vizcaya,F,26-35,Web,True,2025-04-05
47401,2023-02-22,Zamora,,26-35,Mobile,True,2025-10-30
47402,2021-07-30,Vizcaya,,26-35,Web,False,2022-03-02
47403,2023-01-18,Tarragona,F,60+,Tienda,False,2023-03-17
47404,2023-05-20,Lleida,F,26-35,Tienda,True,2026-01-11
47405,2025-02-21,Cantabria,,26-35,Mobile,True,2026-02-02
47406,2026-04-10,Burgos,,46-60,Mobile,True,2026-04-28
47407,2022-05-27,Barcelona,F,26-35,Tienda,False,2024-12-23
47408,2022-02-11,Cantabria,M,18-25,Web,True,2022-11-04
47409,2021-10-02,Cantabria,,36-45,Tienda,True,2025-06-22
47410,2023-12-21,Teruel,M,36-45,Mobile,True,2026-04-05
47411,2025-11-22,Alicante,F,26-35,Web,True,2026-01-21
47412,2022-10-27,Murcia,M,36-45,Mobile,True,2023-08-27
47413,2026-01-08,Burgos,,18-25,Tienda,True,2026-03-06
47414,2023-12-10,Huelva,M,46-60,Web,True,2025-08-03
47415,2025-01-22,Navarra,M,46-60,Tienda,True,2025-11-17
47416,2021-12-05,Murcia,F,60+,Mobile,True,2023-12-29
47417,2024-07-15,La Rioja,,26-35,Mobile,True,2025-10-04
47418,2025-05-20,Santa Cruz de Tenerife,F,60+,Mobile,True,2025-09-11
47419,2024-10-30,Madrid,M,60+,Web,True,2024-12-15
47420,2026-03-26,Ciudad,M,26-35,Mobile,True,2026-05-12
47421,2021-06-13,Madrid,,60+,Mobile,True,2022-07-28
47422,2023-07-05,Badajoz,M,46-60,Web,True,2025-10-12
47423,2024-06-10,Huesca,,36-45,Tienda,True,2025-12-19
47424,2025-03-17,Girona,F,46-60,Web,True,2025-08-03
47425,2023-05-18,Segovia,,60+,Tienda,True,2024-01-19
47426,2023-06-19,Segovia,M,18-25,Mobile,True,2024-04-16
47427,2024-12-14,Tarragona,F,46-60,Tienda,True,2026-03-25
47428,2021-05-19,Salamanca,F,26-35,Mobile,True,2022-06-06
47429,2022-04-28,Burgos,F,26-35,Mobile,True,2025-04-28
47430,2025-10-12,Álava,M,46-60,Web,True,2026-04-05
47431,2025-06-24,Girona,,60+,Tienda,False,2025-12-01
47432,2026-04-13,Girona,,26-35,Mobile,True,2026-04-17
47433,2023-12-11,Valencia,M,36-45,Tienda,True,2025-09-14
47434,2025-11-13,Granada,,60+,Mobile,True,2025-11-23
47435,2022-08-09,Guadalajara,F,46-60,Tienda,True,2023-01-20
47436,2022-06-16,Melilla,,26-35,Tienda,True,2025-06-26
47437,2024-06-16,Granada,,60+,Mobile,False,2026-04-01
47438,2026-01-24,Salamanca,M,36-45,Mobile,True,2026-05-01
47439,2025-09-20,Vizcaya,,46-60,Web,True,2026-05-10
47440,2023-09-11,Castellón,,36-45,Mobile,True,2024-01-08
47441,2025-06-19,Ávila,M,46-60,Tienda,True,2025-12-05
47442,2023-04-01,Almería,M,60+,Mobile,True,2026-03-14
47443,2026-01-05,Girona,,18-25,Web,True,2026-03-01
47444,2023-03-31,Valladolid,,26-35,Tienda,True,2026-02-16
47445,2021-10-07,La Coruña,,26-35,Web,True,2024-02-29
47446,2024-02-10,Cantabria,,18-25,Web,True,2026-01-23
47447,2022-01-16,Barcelona,F,46-60,Tienda,True,2023-07-04
47448,2025-09-29,Ávila,,26-35,Web,True,2026-03-17
47449,2024-06-16,Vizcaya,F,36-45,Web,True,2025-11-18
47450,2023-08-21,Sevilla,M,60+,Tienda,True,2023-10-07
47451,2023-10-14,Almería,M,36-45,Mobile,True,2024-04-12
47452,2025-01-27,Barcelona,,46-60,Mobile,True,2025-10-03
47453,2025-01-13,Valencia,,46-60,Tienda,False,2025-09-19
47454,2021-06-20,Cuenca,M,26-35,Mobile,True,2026-05-09
47455,2026-02-13,Huesca,F,60+,Tienda,True,2026-02-20
47456,2021-11-24,Alicante,M,18-25,Mobile,True,2023-05-26
47457,2023-03-29,Burgos,,60+,Web,True,2026-05-11
47458,2025-06-03,Soria,M,36-45,Tienda,False,2026-02-19
47459,2023-05-31,Sevilla,,36-45,Tienda,True,2024-04-15
47460,2021-10-28,Málaga,,60+,Mobile,False,2024-06-29
47461,2025-09-14,Castellón,,60+,Tienda,True,2026-01-11
47462,2021-07-23,Segovia,F,26-35,Tienda,True,2026-03-07
47463,2021-08-28,Soria,,36-45,Mobile,True,2024-08-05
47464,2025-06-03,Álava,,36-45,Mobile,True,2025-07-29
47465,2023-12-08,Burgos,F,36-45,Web,True,2025-11-15
47466,2024-09-21,Guipúzcoa,,60+,Mobile,False,2025-02-25
47467,2024-12-04,Ávila,M,60+,Mobile,True,2024-12-04
47468,2025-09-17,Murcia,F,46-60,Mobile,True,2025-11-09
47469,2022-11-05,Almería,F,60+,Web,True,2026-01-22
47470,2023-04-27,Álava,,60+,Tienda,True,2025-12-23
47471,2024-10-29,Ceuta,,60+,Mobile,True,2025-06-12
47472,2023-02-19,Granada,,46-60,Mobile,True,2025-05-13
47473,2024-10-12,Girona,,60+,Web,True,2024-12-05
47474,2025-09-23,Granada,,46-60,Mobile,True,2026-04-01
47475,2025-05-10,Sevilla,M,26-35,Tienda,True,2025-11-10
47476,2022-10-26,Baleares,M,18-25,Mobile,True,2024-06-13
47477,2022-02-08,Pontevedra,M,46-60,Mobile,True,2025-08-05
47478,2023-01-03,Alicante,,18-25,Tienda,True,2025-07-03
47479,2021-06-25,Zaragoza,M,46-60,Web,True,2023-12-24
47480,2026-03-19,Toledo,,18-25,Tienda,True,2026-03-26
47481,2025-01-07,Cádiz,M,36-45,Tienda,True,2025-05-22
47482,2024-12-02,Valladolid,M,36-45,Mobile,True,2025-03-08
47483,2025-10-07,Barcelona,,36-45,Tienda,True,2026-01-29
47484,2021-06-15,Málaga,M,26-35,Web,True,2023-01-18
47485,2021-11-25,Pontevedra,F,46-60,Web,True,2025-05-15
47486,2022-07-20,Zaragoza,M,46-60,Tienda,True,2025-06-27
47487,2023-01-30,Zaragoza,,18-25,Mobile,True,2025-08-15
47488,2022-06-19,Palencia,F,18-25,Tienda,True,2022-08-28
47489,2021-08-26,Las Palmas,M,46-60,Mobile,True,2023-03-24
47490,2021-07-23,Baleares,F,26-35,Mobile,False,2025-08-13
47491,2021-09-24,Huelva,M,26-35,Web,True,2023-08-14
47492,2025-11-08,Castellón,,46-60,Mobile,False,2025-11-16
47493,2021-10-02,Murcia,F,36-45,Tienda,True,2023-02-24
47494,2025-02-11,Cáceres,M,18-25,Tienda,False,2025-08-02
47495,2025-08-06,Córdoba,,36-45,Tienda,True,2026-05-02
47496,2021-08-04,Cádiz,M,18-25,Mobile,False,2023-11-07
47497,2024-04-10,Madrid,F,46-60,Web,True,2026-05-08
47498,2024-03-12,Granada,,36-45,Web,True,2025-10-20
47499,2025-03-16,La Rioja,,46-60,Tienda,True,2025-12-24
47500,2022-02-04,Badajoz,M,46-60,Tienda,True,2023-12-26
47501,2023-11-27,Granada,F,18-25,Mobile,True,2024-04-29
47502,2025-12-05,Cuenca,F,36-45,Tienda,False,2026-04-29
47503,2024-05-22,Castellón,M,46-60,Mobile,True,2025-02-06
47504,2024-06-09,Zaragoza,,18-25,Mobile,True,2025-02-23
47505,2022-03-07,Guadalajara,M,18-25,Web,True,2023-08-09
47506,2021-12-14,Cáceres,M,26-35,Mobile,True,2026-01-15
47507,2025-04-24,La Coruña,F,36-45,Tienda,True,2025-09-04
47508,2024-08-06,Ávila,,60+,Web,False,2026-03-01
47509,2021-12-16,Albacete,M,60+,Web,True,2022-09-21
47510,2023-10-10,Soria,,26-35,Web,True,2026-03-24
47511,2022-10-04,Segovia,F,60+,Mobile,True,2023-09-24
47512,2021-10-13,Huesca,M,26-35,Web,True,2024-05-17
47513,2024-06-02,Soria,,18-25,Web,True,2025-10-31
47514,2021-06-25,Santa Cruz de Tenerife,,18-25,Mobile,True,2023-06-27
47515,2024-09-28,Almería,F,36-45,Web,True,2026-01-17
47516,2021-09-09,Cantabria,,36-45,Mobile,True,2024-10-18
47517,2022-11-27,Ceuta,F,60+,Mobile,True,2025-03-09
47518,2022-04-25,Álava,F,60+,Tienda,True,2025-02-06
47519,2022-09-23,Cádiz,F,46-60,Web,True,2023-04-21
47520,2022-08-28,Cuenca,,36-45,Tienda,True,2023-12-23
47521,2025-03-14,Palencia,M,60+,Mobile,True,2025-12-26
47522,2025-04-16,Lugo,F,18-25,Tienda,True,2026-02-04
47523,2023-07-04,Sevilla,M,18-25,Web,True,2025-09-11
47524,2026-04-05,Cuenca,F,36-45,Web,True,2026-05-16
47525,2023-10-22,Jaén,F,36-45,Tienda,True,2024-03-15
47526,2021-09-14,Albacete,,18-25,Tienda,False,2026-04-03
