id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
42838,361436,3758,130,2026-03-29,2,Producto defectuoso,Tienda,Pendiente,5754.16
42839,671631,2663,100,2026-05-10,1,Entrega tardía,Tienda,Aprobada,4677.69
42840,216052,974,41,2025-09-21,3,Producto defectuoso,Mobile,Rechazada,8560.41
42841,411874,2045,64,2026-05-08,4,Entrega tardía,Tienda,Aprobada,19316.08
42842,678943,9,117,2026-04-12,4,Entrega tardía,Tienda,Aprobada,2504.88
42843,910457,3202,127,2026-04-02,1,Producto defectuoso,Mobile,Aprobada,1717.41
42844,510993,3036,15,2025-12-10,1,Producto incompleto,Web,Rechazada,4499.41
42845,305935,3794,23,2026-01-23,1,Entrega tardía,Tienda,Pendiente,2046.95
42846,3613,3996,74,2025-12-31,4,No era lo esperado,Web,Aprobada,10515.56
42847,824498,3355,31,2026-05-01,5,Error talla,Web,Pendiente,23554.95
42848,231027,3465,32,2026-05-07,2,Entrega tardía,Web,Rechazada,8198.22
42849,416639,3712,60,2026-05-17,1,Entrega tardía,Web,Aprobada,3583.33
42850,128581,2249,91,2026-04-09,2,Error talla,Tienda,Aprobada,8477.14
42851,126958,2773,38,2026-03-21,1,Producto defectuoso,Tienda,Pendiente,354.84
42852,238263,1801,127,2026-03-27,1,Entrega tardía,Tienda,Rechazada,4058.42
42853,779410,2329,149,2026-04-22,3,No era lo esperado,Tienda,Rechazada,3722.64
42854,702754,1277,68,2025-12-09,2,Producto defectuoso,Mobile,Pendiente,8610.74
42855,408223,4912,31,2025-09-03,5,Producto defectuoso,Tienda,Rechazada,122.0
42856,957255,4842,71,2025-09-13,4,Error talla,Tienda,Aprobada,3898.48
42857,511475,4803,107,2025-06-26,1,No era lo esperado,Tienda,Pendiente,4559.68
42858,926601,1584,68,2025-10-17,1,Entrega tardía,Tienda,Aprobada,3076.15
42859,312727,4138,51,2026-02-09,5,Entrega tardía,Mobile,Rechazada,17372.05
42860,223424,2525,51,2026-04-11,4,No era lo esperado,Mobile,Pendiente,17845.0
42861,291452,233,38,2025-11-14,2,Entrega tardía,Web,Rechazada,4485.06
42862,221408,3370,82,2026-05-16,2,Error talla,Tienda,Rechazada,974.68
42863,313468,3694,47,2026-02-04,1,Error talla,Web,Aprobada,4929.71
42864,793839,2817,106,2026-01-23,3,Producto defectuoso,Tienda,Aprobada,12850.74
42865,115938,4312,103,2025-08-12,3,Producto incompleto,Web,Pendiente,2612.04
42866,874924,325,111,2026-04-10,2,No era lo esperado,Web,Pendiente,6700.56
42867,667410,4191,101,2026-05-08,4,Producto defectuoso,Mobile,Aprobada,19738.16
42868,858436,424,107,2026-02-26,2,Entrega tardía,Web,Pendiente,4002.7
42869,884353,4862,41,2025-11-30,6,Error talla,Tienda,Rechazada,10932.9
42870,34410,2927,140,2026-04-23,2,Error talla,Mobile,Aprobada,1563.62
42871,78269,916,1,2026-05-13,1,Entrega tardía,Tienda,Pendiente,1202.73
42872,612182,4537,14,2026-05-10,1,Producto defectuoso,Web,Aprobada,606.27
42873,81232,1614,56,2026-02-20,1,Producto incompleto,Tienda,Rechazada,4808.56
42874,219714,3862,19,2026-04-21,3,Error talla,Mobile,Pendiente,13215.75
42875,546921,4791,112,2025-12-11,1,Producto defectuoso,Web,Aprobada,1133.4
42876,707547,87,142,2026-04-19,1,No era lo esperado,Mobile,Aprobada,3020.91
42877,251438,2292,65,2025-12-13,1,Error talla,Mobile,Rechazada,397.38
42878,49935,901,111,2026-02-12,1,Error talla,Web,Rechazada,3955.38
42879,178919,189,64,2026-05-01,4,Entrega tardía,Mobile,Pendiente,19610.88
42880,991350,4308,27,2026-05-03,2,Entrega tardía,Tienda,Aprobada,2145.74
42881,475294,2475,91,2025-10-20,2,Error talla,Tienda,Aprobada,4635.06
42882,881160,2801,62,2026-04-22,1,Producto defectuoso,Mobile,Aprobada,4859.06
42883,542779,3966,106,2026-03-19,3,Error talla,Tienda,Rechazada,2741.67
42884,717763,1123,87,2026-05-14,1,Error talla,Web,Aprobada,4873.9
42885,81248,1135,63,2026-03-05,1,Entrega tardía,Tienda,Rechazada,3833.49
42886,183386,1502,86,2026-02-07,2,Entrega tardía,Web,Aprobada,8554.02
42887,626132,4884,149,2025-08-27,1,Error talla,Web,Pendiente,4702.77
42888,242957,4297,40,2025-08-20,1,No era lo esperado,Web,Aprobada,4621.29
42889,218623,176,75,2026-02-06,1,Error talla,Tienda,Aprobada,2505.15
42890,145221,552,21,2025-12-27,1,No era lo esperado,Mobile,Aprobada,4494.41
42891,115793,1190,24,2026-03-13,3,Producto incompleto,Tienda,Aprobada,5861.79
42892,732712,856,31,2025-12-18,3,Producto defectuoso,Mobile,Aprobada,10342.47
42893,51742,1208,96,2025-11-21,2,Producto defectuoso,Web,Pendiente,9772.82
42894,504050,2297,84,2025-12-28,1,Error talla,Tienda,Rechazada,4908.27
42895,403468,3839,86,2025-08-01,1,Entrega tardía,Mobile,Pendiente,326.32
42896,104595,2921,135,2026-05-04,1,Producto defectuoso,Mobile,Pendiente,522.15
42897,789405,4710,15,2026-05-11,4,Producto defectuoso,Web,Pendiente,7530.92
42898,74115,509,62,2026-02-27,2,No era lo esperado,Mobile,Rechazada,8952.8
42899,729592,3476,144,2026-04-20,1,Error talla,Tienda,Pendiente,1886.09
42900,151440,4532,143,2026-03-10,2,No era lo esperado,Mobile,Aprobada,9683.6
42901,650887,2710,60,2026-04-18,2,Error talla,Web,Aprobada,6266.64
42902,773669,671,88,2026-01-28,5,Producto defectuoso,Web,Rechazada,4186.05
42903,756048,2131,101,2025-12-16,3,Producto defectuoso,Mobile,Rechazada,13310.22
42904,116263,4632,139,2025-11-20,1,No era lo esperado,Tienda,Aprobada,4008.29
42905,816829,2286,108,2026-04-02,2,Error talla,Tienda,Aprobada,2343.66
42906,928230,3405,115,2026-05-16,2,Entrega tardía,Mobile,Pendiente,9756.48
42907,850187,1460,10,2026-05-07,2,Producto incompleto,Web,Aprobada,9792.4
42908,606,4478,31,2026-05-11,5,No era lo esperado,Tienda,Aprobada,22765.25
42909,806733,10,51,2026-01-19,1,No era lo esperado,Web,Rechazada,412.11
42910,110865,3252,79,2026-04-03,1,Error talla,Mobile,Aprobada,4322.3
42911,176947,191,5,2026-03-27,5,Entrega tardía,Web,Aprobada,2639.2
42912,765155,1667,61,2026-02-08,2,Producto incompleto,Web,Rechazada,2997.08
42913,392136,2357,126,2026-01-20,2,Error talla,Mobile,Aprobada,8415.82
42914,399258,964,115,2025-08-26,1,Error talla,Tienda,Aprobada,2379.78
42915,572845,2477,146,2026-03-25,1,Error talla,Web,Pendiente,591.35
42916,409094,1960,19,2025-07-21,1,Producto defectuoso,Mobile,Pendiente,3710.25
42917,542639,4031,51,2026-05-17,1,Producto defectuoso,Web,Aprobada,3001.23
42918,46877,1817,35,2026-05-13,1,Producto defectuoso,Mobile,Aprobada,1101.62
42919,627919,420,56,2025-10-29,2,No era lo esperado,Mobile,Rechazada,6342.0
42920,298199,459,59,2026-02-11,1,Producto defectuoso,Tienda,Aprobada,2879.09
42921,289094,1121,33,2026-02-03,5,Error talla,Web,Rechazada,2141.4
42922,577631,4905,99,2026-05-15,3,No era lo esperado,Web,Rechazada,14941.05
42923,549592,1923,135,2026-03-06,5,No era lo esperado,Tienda,Rechazada,6773.35
42924,106450,4191,48,2026-04-05,1,No era lo esperado,Web,Aprobada,4934.54
42925,683865,4822,107,2026-03-26,2,Entrega tardía,Tienda,Pendiente,2065.66
42926,325023,3058,53,2026-04-10,2,No era lo esperado,Web,Aprobada,6242.16
42927,869385,2158,54,2026-05-10,2,Error talla,Web,Pendiente,7424.08
42928,866224,2477,17,2026-05-07,1,No era lo esperado,Mobile,Rechazada,591.35
42929,857150,1984,70,2026-03-06,2,Error talla,Mobile,Pendiente,3831.54
42930,869768,4855,104,2026-04-30,1,Error talla,Web,Rechazada,4856.05
42931,411590,2882,78,2025-12-25,2,Error talla,Mobile,Pendiente,9308.46
42932,10438,838,8,2026-01-11,3,Entrega tardía,Tienda,Aprobada,4271.04
42933,865038,3953,62,2025-12-21,3,Error talla,Web,Aprobada,8984.34
42934,265602,4671,49,2026-04-25,2,Error talla,Mobile,Rechazada,9522.2
42935,614950,3327,36,2026-02-04,4,Producto incompleto,Mobile,Rechazada,16689.52
42936,177006,599,103,2025-08-23,2,Error talla,Web,Rechazada,250.94
42937,881622,2459,20,2025-06-30,2,Producto defectuoso,Web,Aprobada,4527.1
42938,477576,3812,102,2025-11-29,3,Producto incompleto,Web,Aprobada,9098.1
42939,297014,624,70,2026-05-04,2,Entrega tardía,Mobile,Rechazada,6527.42
42940,977433,4601,91,2026-05-01,2,Error talla,Tienda,Pendiente,9954.1
42941,418677,898,93,2025-11-19,2,Producto incompleto,Web,Pendiente,7447.42
42942,902557,336,137,2026-04-09,1,Entrega tardía,Web,Rechazada,3843.95
42943,233384,2578,27,2026-02-17,1,Error talla,Web,Rechazada,248.84
42944,809534,504,105,2026-05-13,1,No era lo esperado,Mobile,Aprobada,2676.64
42945,876460,3218,76,2026-03-05,2,Error talla,Tienda,Pendiente,3441.98
42946,355568,1920,92,2026-04-02,1,Entrega tardía,Tienda,Aprobada,4901.16
42947,589174,4576,109,2026-05-15,7,Producto defectuoso,Web,Rechazada,33230.4
42948,566896,5000,53,2026-04-28,1,Producto defectuoso,Tienda,Pendiente,1324.05
42949,216938,1356,78,2026-04-08,1,Error talla,Web,Aprobada,3051.56
42950,4606,4967,40,2025-06-11,1,Entrega tardía,Tienda,Rechazada,2726.78
42951,342136,2947,18,2026-02-27,1,Producto defectuoso,Mobile,Pendiente,3182.61
42952,206014,2847,52,2026-01-31,1,Error talla,Web,Pendiente,1703.93
42953,365833,1051,110,2026-04-05,2,Entrega tardía,Web,Rechazada,4332.54
42954,50369,2290,54,2026-04-22,2,Producto incompleto,Web,Rechazada,1268.98
42955,16389,3223,42,2025-12-16,2,No era lo esperado,Mobile,Pendiente,4270.7
42956,880425,1692,138,2026-05-06,3,No era lo esperado,Tienda,Rechazada,11870.01
42957,240911,4646,121,2025-11-25,1,Entrega tardía,Tienda,Rechazada,3287.8
42958,156599,4896,33,2026-02-11,2,Error talla,Tienda,Pendiente,1874.8
42959,379389,1410,70,2026-03-15,1,Error talla,Mobile,Rechazada,2716.14
42960,942842,2666,63,2025-12-02,2,Entrega tardía,Tienda,Rechazada,5503.62
42961,540698,564,84,2026-05-16,1,Producto incompleto,Tienda,Rechazada,4082.19
42962,527943,3002,139,2026-04-11,2,Producto incompleto,Mobile,Aprobada,4019.1
42963,228030,1795,97,2026-04-27,1,No era lo esperado,Web,Aprobada,3031.27
42964,737410,1448,27,2026-05-16,2,No era lo esperado,Mobile,Rechazada,5226.1
42965,552491,3862,52,2026-02-22,1,Producto incompleto,Tienda,Rechazada,4405.25
42966,708025,2402,62,2026-04-06,1,Producto defectuoso,Mobile,Pendiente,2475.63
42967,266772,565,78,2026-04-02,2,Error talla,Mobile,Pendiente,9468.32
42968,2391,901,140,2026-04-26,1,Error talla,Web,Rechazada,3955.38
42969,691287,4182,98,2026-04-11,1,Producto defectuoso,Mobile,Aprobada,2738.91
42970,240821,1253,53,2026-05-17,2,Producto incompleto,Web,Aprobada,6972.74
42971,438572,4727,135,2026-03-20,1,Error talla,Tienda,Aprobada,2093.5
42972,41274,1208,98,2025-06-17,1,Producto incompleto,Tienda,Aprobada,4886.41
42973,757033,3460,79,2025-09-02,4,Producto incompleto,Web,Aprobada,12462.08
42974,782172,798,43,2026-05-05,3,Producto incompleto,Mobile,Rechazada,8283.99
42975,62560,1306,115,2025-12-14,1,Error talla,Tienda,Aprobada,3309.27
42976,48484,4891,89,2025-10-01,1,Producto defectuoso,Tienda,Pendiente,4622.97
42977,491735,4021,127,2025-11-29,1,Producto incompleto,Web,Pendiente,3950.58
42978,82366,2275,148,2025-11-27,2,Producto incompleto,Mobile,Rechazada,4065.44
42979,103668,4551,101,2026-02-19,1,Entrega tardía,Mobile,Aprobada,985.99
42980,20140,4347,135,2026-03-16,1,Producto incompleto,Mobile,Pendiente,2018.14
42981,158061,325,103,2026-05-11,3,Error talla,Tienda,Pendiente,10050.84
42982,393623,4603,121,2026-02-21,1,Producto incompleto,Web,Pendiente,3331.52
42983,713435,2325,56,2026-03-20,2,No era lo esperado,Mobile,Pendiente,4844.72
42984,881950,3547,76,2026-05-08,4,No era lo esperado,Tienda,Pendiente,13686.2
42985,422764,4891,34,2026-01-03,3,Producto incompleto,Tienda,Pendiente,13868.91
42986,126786,4218,49,2026-04-11,3,Producto defectuoso,Web,Rechazada,4597.47
42987,509355,3455,73,2025-08-13,2,Error talla,Tienda,Aprobada,2554.66
42988,391476,1350,123,2026-05-03,3,Producto defectuoso,Tienda,Rechazada,3577.62
42989,282005,1169,56,2026-01-15,3,Error talla,Web,Aprobada,6405.48
42990,541518,944,67,2025-12-02,5,Producto defectuoso,Mobile,Aprobada,23261.8
42991,894939,2550,79,2025-12-09,1,Producto defectuoso,Web,Pendiente,625.53
42992,506720,2906,143,2026-04-05,3,No era lo esperado,Web,Rechazada,8303.19
42993,312465,182,28,2026-05-15,5,Error talla,Tienda,Pendiente,13259.9
42994,348326,2111,117,2025-12-28,2,Producto incompleto,Web,Pendiente,7846.04
42995,929835,2036,53,2026-05-02,1,Error talla,Tienda,Pendiente,3939.9
42996,444618,2485,63,2025-10-08,1,Error talla,Mobile,Aprobada,295.23
42997,31064,4420,146,2026-04-09,1,Error talla,Mobile,Pendiente,172.97
42998,988713,3614,66,2026-04-20,1,No era lo esperado,Mobile,Rechazada,2347.43
42999,766434,1060,107,2026-05-10,4,Producto defectuoso,Mobile,Aprobada,477.8
43000,434276,521,25,2026-02-07,1,Producto incompleto,Web,Pendiente,4443.05
43001,977490,2653,72,2026-04-23,2,Producto defectuoso,Web,Rechazada,6352.3
43002,672371,2673,106,2026-03-09,1,Error talla,Tienda,Aprobada,3500.4
43003,127242,4176,37,2026-05-06,2,Producto defectuoso,Mobile,Pendiente,2614.12
43004,176754,4692,60,2026-05-14,2,Producto incompleto,Mobile,Aprobada,8760.9
43005,242366,4183,125,2026-01-12,3,Producto incompleto,Tienda,Rechazada,14371.83
43006,357185,3660,70,2026-02-07,1,Error talla,Tienda,Rechazada,2449.4
43007,227921,4103,11,2026-05-12,1,No era lo esperado,Tienda,Aprobada,421.25
43008,355145,1054,89,2026-01-21,2,Producto defectuoso,Tienda,Rechazada,5296.34
43009,62517,3841,36,2026-04-12,1,Producto incompleto,Web,Pendiente,537.55
43010,168360,4288,122,2026-01-29,3,Producto incompleto,Web,Aprobada,6462.69
43011,102201,4776,96,2025-12-25,4,Error talla,Tienda,Pendiente,13382.2
43012,440896,929,16,2026-02-23,1,Error talla,Tienda,Rechazada,4678.42
43013,733840,3618,37,2025-10-10,2,Producto defectuoso,Tienda,Pendiente,2273.06
43014,748698,4034,87,2026-02-03,3,Producto incompleto,Tienda,Pendiente,8132.04
43015,399551,3215,54,2026-04-25,1,Producto incompleto,Mobile,Rechazada,924.11
43016,273903,4101,16,2026-02-19,2,Producto defectuoso,Mobile,Rechazada,7493.0
43017,920679,2476,99,2026-04-25,1,Producto defectuoso,Mobile,Aprobada,2416.24
43018,759120,2815,143,2026-02-24,2,Producto defectuoso,Web,Pendiente,3752.4
43019,390343,3297,123,2025-12-16,2,Error talla,Web,Rechazada,5157.62
43020,933825,2114,8,2026-04-15,3,Producto incompleto,Web,Rechazada,11434.65
43021,604661,2067,49,2026-01-02,1,Producto defectuoso,Tienda,Rechazada,2164.53
43022,350457,2799,74,2026-04-09,2,Error talla,Mobile,Pendiente,2394.44
43023,876044,3521,34,2026-05-09,2,Entrega tardía,Mobile,Pendiente,499.64
43024,110763,4938,28,2026-01-02,5,Entrega tardía,Tienda,Rechazada,24718.5
43025,242617,3841,92,2026-05-11,2,Error talla,Mobile,Aprobada,1075.1
43026,782816,1286,36,2025-11-22,1,Producto defectuoso,Tienda,Rechazada,1455.29
43027,740278,349,59,2026-01-27,2,Producto incompleto,Tienda,Aprobada,6423.88
43028,558423,3916,103,2025-10-06,2,No era lo esperado,Tienda,Rechazada,8167.12
43029,805570,2664,150,2026-05-16,3,Producto incompleto,Mobile,Rechazada,8928.18
43030,237167,4886,12,2026-02-02,1,No era lo esperado,Web,Rechazada,1233.87
43031,369300,1846,66,2026-04-30,3,Error talla,Mobile,Pendiente,11330.28
43032,588260,4097,57,2026-02-15,3,Error talla,Tienda,Aprobada,2470.89
43033,121743,3423,92,2026-02-04,3,No era lo esperado,Mobile,Aprobada,11308.95
43034,994045,3292,78,2026-05-09,3,Producto incompleto,Web,Rechazada,815.58
43035,831697,3901,50,2026-04-22,5,Error talla,Web,Pendiente,17608.8
43036,77328,3629,143,2026-04-23,1,Error talla,Mobile,Aprobada,728.31
43037,137383,1058,70,2026-03-15,3,Producto incompleto,Web,Aprobada,14015.49
43038,520495,398,32,2026-03-23,1,Entrega tardía,Tienda,Rechazada,6.77
43039,745845,449,94,2026-04-22,1,No era lo esperado,Mobile,Rechazada,2368.01
43040,396295,2765,45,2025-12-11,2,Producto incompleto,Tienda,Pendiente,1333.68
43041,338480,4804,46,2026-03-19,3,Entrega tardía,Web,Pendiente,12528.12
43042,435563,2335,5,2025-11-20,1,Producto defectuoso,Mobile,Aprobada,2010.83
43043,245095,3491,101,2026-04-23,3,Error talla,Mobile,Aprobada,13274.07
43044,238747,4657,29,2026-01-11,2,Error talla,Mobile,Pendiente,385.48
43045,581574,4222,17,2026-04-20,2,Producto incompleto,Mobile,Pendiente,9484.36
43046,58610,1832,4,2026-03-21,1,Producto defectuoso,Mobile,Rechazada,3878.75
43047,507790,798,19,2025-10-24,1,Entrega tardía,Web,Aprobada,2761.33
43048,518915,68,100,2026-04-12,3,Producto incompleto,Mobile,Rechazada,9305.4
43049,38983,4606,15,2026-02-09,1,Producto incompleto,Mobile,Rechazada,3553.37
43050,395235,2298,6,2026-03-05,2,Entrega tardía,Web,Aprobada,346.06
43051,556010,218,96,2025-12-26,4,Error talla,Web,Pendiente,7414.44
43052,126893,2087,91,2025-10-21,2,No era lo esperado,Tienda,Rechazada,3119.82
43053,369638,1024,14,2026-05-07,1,No era lo esperado,Web,Rechazada,38.21
43054,653261,3215,150,2025-09-12,1,Producto defectuoso,Tienda,Rechazada,924.11
43055,608498,1050,5,2026-04-13,2,Producto defectuoso,Web,Pendiente,8971.5
43056,796442,2311,63,2026-05-15,3,No era lo esperado,Tienda,Pendiente,2720.61
43057,542095,2488,87,2026-05-14,2,Entrega tardía,Mobile,Rechazada,3184.64
43058,224949,2977,99,2026-01-31,1,Producto defectuoso,Mobile,Rechazada,1365.74
43059,314322,1617,83,2025-09-14,1,No era lo esperado,Tienda,Rechazada,3481.83
43060,642139,4161,29,2025-10-31,2,No era lo esperado,Tienda,Pendiente,3430.48
43061,643524,1996,123,2026-04-30,1,Producto incompleto,Tienda,Rechazada,795.42
43062,443241,596,51,2026-01-08,4,Error talla,Web,Aprobada,5727.92
43063,191388,2751,17,2025-12-31,3,Entrega tardía,Tienda,Rechazada,3613.83
43064,325040,2351,142,2026-02-24,2,Producto defectuoso,Web,Rechazada,4766.5
43065,586309,1990,72,2026-02-11,3,Error talla,Tienda,Aprobada,14878.14
43066,332109,4917,83,2026-05-03,1,Error talla,Mobile,Rechazada,2328.87
43067,262922,2417,138,2025-12-27,2,Error talla,Mobile,Rechazada,7150.56
43068,108089,113,28,2026-03-24,1,Error talla,Web,Aprobada,1746.72
43069,505855,4857,136,2026-04-15,1,Producto incompleto,Mobile,Aprobada,1935.53
43070,208602,448,140,2025-07-17,1,Entrega tardía,Web,Rechazada,4155.71
43071,322999,4052,68,2025-09-06,1,Producto defectuoso,Web,Pendiente,2203.87
43072,793555,4179,91,2025-11-13,1,Producto defectuoso,Mobile,Rechazada,2864.6
43073,596923,2618,123,2026-05-12,1,Error talla,Tienda,Pendiente,1871.57
43074,290211,811,14,2026-02-26,1,No era lo esperado,Mobile,Rechazada,1569.6
43075,510718,1026,129,2026-04-15,2,Producto defectuoso,Web,Aprobada,1657.4
43076,351531,654,103,2026-04-24,1,Producto defectuoso,Mobile,Pendiente,731.89
43077,788595,1736,18,2026-02-08,3,Producto incompleto,Tienda,Aprobada,14138.94
43078,21816,1011,71,2026-01-09,1,No era lo esperado,Mobile,Pendiente,2525.31
43079,708279,2042,4,2025-11-01,1,Producto incompleto,Tienda,Rechazada,4543.44
43080,215870,2856,90,2025-12-04,3,No era lo esperado,Web,Aprobada,2034.66
43081,733021,1428,96,2026-04-23,2,Producto incompleto,Tienda,Pendiente,2256.38
43082,53640,262,134,2026-02-16,2,Entrega tardía,Web,Pendiente,6302.8
43083,445082,2770,73,2026-03-16,5,Producto incompleto,Web,Aprobada,3840.85
43084,359008,3793,5,2026-01-04,2,Producto defectuoso,Mobile,Pendiente,9138.82
43085,223435,3807,25,2026-04-27,4,Entrega tardía,Mobile,Pendiente,14731.92
43086,601444,943,149,2026-04-12,1,Entrega tardía,Tienda,Rechazada,4535.47
43087,887354,1506,121,2025-10-22,1,Entrega tardía,Mobile,Pendiente,3807.98
43088,385325,146,59,2026-05-14,2,Producto defectuoso,Tienda,Rechazada,4702.18
43089,782822,2476,36,2026-05-03,2,Error talla,Web,Aprobada,4832.48
43090,700505,2716,41,2026-03-31,1,Producto incompleto,Tienda,Aprobada,2965.39
43091,500639,3644,66,2025-11-11,1,Producto defectuoso,Mobile,Rechazada,4893.17
43092,622494,4696,29,2026-03-22,4,Producto incompleto,Web,Aprobada,4722.48
43093,697104,3417,96,2026-04-12,1,Error talla,Mobile,Rechazada,1687.54
43094,637374,831,142,2025-09-25,1,No era lo esperado,Tienda,Pendiente,2261.45
43095,789391,2920,63,2026-03-05,3,Producto defectuoso,Mobile,Aprobada,8583.0
43096,861411,2957,35,2026-03-09,3,Producto incompleto,Mobile,Pendiente,6966.78
43097,685234,1957,142,2026-05-04,1,Error talla,Tienda,Aprobada,1676.04
43098,251766,4280,73,2025-11-19,2,Error talla,Mobile,Pendiente,2309.66
43099,116956,2696,58,2026-04-27,2,Error talla,Web,Aprobada,8196.38
43100,667504,1788,104,2026-02-13,2,No era lo esperado,Web,Rechazada,8536.9
43101,725700,3354,118,2026-05-01,1,Producto incompleto,Web,Pendiente,3931.93
43102,128950,647,43,2026-05-17,1,Producto defectuoso,Mobile,Rechazada,2512.29
43103,577844,2513,132,2025-12-27,3,Entrega tardía,Web,Aprobada,4654.98
43104,154340,3999,34,2026-04-28,2,Producto defectuoso,Web,Pendiente,9948.46
43105,794068,1792,109,2025-12-03,1,Producto defectuoso,Mobile,Aprobada,2304.57
43106,494190,1632,61,2025-12-15,2,Entrega tardía,Tienda,Pendiente,5144.4
43107,70908,1524,127,2026-04-12,6,Error talla,Tienda,Pendiente,10896.9
43108,736581,2805,116,2026-03-30,1,Producto defectuoso,Mobile,Rechazada,3779.45
43109,268671,3122,75,2026-02-14,2,Entrega tardía,Tienda,Rechazada,3266.14
43110,314420,2025,135,2026-04-10,2,Producto incompleto,Web,Pendiente,4701.22
43111,900290,3280,60,2026-04-22,2,Producto defectuoso,Web,Rechazada,2673.34
43112,299224,4678,64,2026-03-01,2,Entrega tardía,Web,Rechazada,7474.5
43113,206992,2359,28,2026-05-11,2,Producto defectuoso,Web,Aprobada,8432.98
43114,221652,2371,111,2026-05-16,2,Producto defectuoso,Web,Aprobada,3155.5
